Date,Open,High,Low,Close,Adj Close,Volume
2021-03-29,134.910004,135.940002,132.600006,135.880005,135.880005,0
2021-03-30,132.649994,133.240005,131.039993,131.729996,131.729996,0
2021-03-31,132.070007,135.580002,131.880005,134.389999,134.389999,0
2021-04-01,136.210007,139.940002,136.160004,139.929993,139.929993,0
2021-04-05,140.580002,142.050003,139.380005,140.630005,140.630005,0
2021-04-06,141.850006,144.500000,141.800003,143.029999,143.029999,0
2021-04-07,142.470001,142.470001,140.399994,140.669998,140.669998,0
2021-04-08,142.860001,144.720001,142.580002,144.259995,144.259995,0
2021-04-09,141.639999,144.100006,141.570007,143.759995,143.759995,0
2021-04-12,142.960007,142.960007,140.330002,140.809998,140.809998,0
2021-04-13,141.979996,144.039993,141.979996,143.009995,143.009995,0
2021-04-14,142.970001,144.009995,141.820007,142.130005,142.130005,0
2021-04-15,144.169998,149.130005,144.080002,148.149994,148.149994,0
2021-04-16,150.050003,150.050003,148.110001,149.160004,149.160004,0
2021-04-19,148.990005,149.330002,146.559998,147.570007,147.570007,0
2021-04-20,147.119995,148.600006,146.389999,148.410004,148.410004,0
2021-04-21,149.009995,151.770004,148.410004,151.759995,151.759995,0
2021-04-22,150.240005,150.320007,147.690002,148.550003,148.550003,0
2021-04-23,150.000000,150.830002,147.910004,148.529999,148.529999,0
2021-04-26,148.860001,149.509995,147.710007,148.929993,148.929993,0
2021-04-27,148.949997,149.309998,145.960007,146.039993,146.039993,0
2021-04-28,144.669998,148.479996,143.869995,147.610001,147.610001,0
2021-04-29,146.770004,146.770004,142.630005,144.300003,144.300003,0
2021-04-30,143.559998,144.600006,142.009995,142.130005,142.130005,0
2021-05-03,144.789993,149.320007,144.509995,148.720001,148.720001,0
2021-05-04,148.289993,150.440002,145.179993,146.580002,146.580002,0
2021-05-05,147.440002,148.240005,146.119995,148.089996,148.089996,0
2021-05-06,149.740005,155.020004,149.729996,153.809998,153.809998,0
2021-05-07,156.029999,156.759995,154.399994,156.279999,156.279999,0
2021-05-10,158.820007,159.610001,154.649994,154.720001,154.720001,0
2021-05-11,151.490005,157.369995,151.110001,157.139999,157.139999,0
2021-05-12,156.699997,157.720001,153.029999,153.660004,153.660004,0
2021-05-13,152.699997,153.880005,151.330002,152.940002,152.940002,0
2021-05-14,154.960007,157.639999,154.960007,157.360001,157.360001,0
2021-05-17,158.929993,166.500000,158.389999,166.009995,166.009995,0
2021-05-18,166.000000,166.789993,163.289993,165.330002,165.330002,0
2021-05-19,164.080002,166.440002,160.330002,162.000000,162.000000,0
2021-05-20,162.039993,165.210007,161.479996,164.050003,164.050003,0
2021-05-21,164.970001,165.440002,161.729996,163.059998,163.059998,0
2021-05-24,163.149994,164.440002,162.910004,163.990005,163.990005,0
2021-05-25,163.589996,164.419998,161.500000,163.369995,163.369995,0
2021-05-26,164.100006,165.649994,162.720001,163.289993,163.289993,0
2021-05-27,162.649994,163.889999,161.910004,163.139999,163.139999,0
2021-05-28,162.089996,164.100006,161.970001,163.960007,163.960007,0
2021-06-01,165.610001,167.089996,164.259995,165.639999,165.639999,0
2021-06-02,165.309998,166.520004,164.539993,165.699997,165.699997,0
2021-06-03,161.320007,161.520004,159.160004,159.960007,159.960007,0
2021-06-04,161.460007,163.059998,161.210007,162.059998,162.059998,0
2021-06-07,160.759995,161.630005,159.639999,161.279999,161.279999,0
2021-06-08,160.429993,161.130005,159.020004,159.080002,159.080002,0
2021-06-09,159.300003,160.779999,158.820007,158.830002,158.830002,0
2021-06-10,159.110001,162.869995,158.580002,162.779999,162.779999,0
2021-06-11,162.179993,162.979996,159.710007,160.089996,160.089996,0
2021-06-14,157.119995,160.449997,157.119995,159.000000,159.000000,0
2021-06-15,159.210007,159.240005,155.320007,156.630005,156.630005,0
2021-06-16,156.009995,158.270004,153.720001,154.160004,154.160004,0
2021-06-17,148.490005,150.490005,144.509995,145.229996,145.229996,0
2021-06-18,145.279999,145.929993,141.779999,141.820007,141.820007,0
2021-06-21,143.160004,144.490005,141.509995,144.130005,144.130005,0
2021-06-22,143.050003,144.369995,142.229996,143.679993,143.679993,0
2021-06-23,145.169998,146.389999,142.899994,142.919998,142.919998,0
2021-06-24,144.119995,144.440002,142.589996,143.229996,143.229996,0
2021-06-25,144.580002,145.080002,141.860001,141.990005,141.990005,0
2021-06-28,142.039993,142.779999,139.369995,140.429993,140.429993,0
2021-06-29,138.110001,141.039993,138.009995,139.699997,139.699997,0
2021-06-30,139.720001,141.850006,139.490005,141.169998,141.169998,0
2021-07-01,142.960007,143.300003,140.050003,140.869995,140.869995,0
2021-07-02,143.029999,143.690002,141.300003,142.960007,142.960007,0
2021-07-06,144.929993,145.410004,141.279999,142.529999,142.529999,0
2021-07-07,143.509995,143.559998,141.160004,142.589996,142.589996,0
2021-07-08,142.500000,142.820007,137.190002,137.979996,137.979996,0
2021-07-09,138.589996,141.910004,138.580002,141.369995,141.369995,0
2021-07-12,140.309998,141.800003,138.910004,139.339996,139.339996,0
2021-07-13,139.820007,143.080002,139.800003,140.619995,140.619995,0
2021-07-14,143.580002,144.119995,140.929993,141.429993,141.429993,0
2021-07-15,141.449997,142.539993,140.779999,142.500000,142.500000,0
2021-07-16,141.619995,141.630005,137.050003,137.559998,137.559998,0
2021-07-19,135.130005,136.100006,132.830002,134.309998,134.309998,0
2021-07-20,135.119995,137.070007,134.160004,135.130005,135.130005,0
2021-07-21,134.110001,138.229996,134.089996,137.759995,137.759995,0
2021-07-22,137.270004,137.610001,134.529999,136.589996,136.589996,0
2021-07-23,136.009995,136.220001,134.369995,135.639999,135.639999,0
2021-07-26,135.740005,138.919998,135.740005,138.119995,138.119995,0
2021-07-27,138.130005,138.369995,136.550003,138.089996,138.089996,0
2021-07-28,137.529999,140.509995,137.500000,140.470001,140.470001,0
2021-07-29,143.750000,145.869995,143.000000,144.330002,144.330002,0
2021-07-30,143.330002,145.250000,142.630005,143.770004,143.770004,0
2021-08-02,143.649994,143.820007,141.539993,142.130005,142.130005,0
2021-08-03,142.270004,143.589996,141.690002,143.470001,143.470001,0
2021-08-04,145.210007,146.479996,141.860001,141.860001,141.860001,0
2021-08-05,141.479996,142.309998,139.559998,139.800003,139.800003,0
2021-08-06,136.559998,137.729996,134.720001,136.759995,136.759995,0
2021-08-09,134.619995,135.789993,132.850006,133.009995,133.009995,0
2021-08-10,132.539993,133.619995,131.350006,132.100006,132.100006,0
2021-08-11,133.789993,135.899994,133.779999,135.350006,135.350006,0
2021-08-12,134.169998,134.250000,131.580002,133.039993,133.039993,0
2021-08-13,134.490005,136.080002,134.059998,135.270004,135.270004,0
2021-08-16,135.110001,135.490005,133.210007,134.050003,134.050003,0
2021-08-17,133.389999,133.919998,130.979996,132.070007,132.070007,0
2021-08-18,131.910004,131.910004,127.620003,128.490005,128.490005,0
2021-08-19,127.830002,127.830002,125.199997,125.779999,125.779999,0
2021-08-20,124.910004,127.000000,124.910004,125.889999,125.889999,0
2021-08-23,128.770004,132.149994,128.020004,131.460007,131.460007,0
2021-08-24,132.429993,132.860001,131.190002,132.029999,132.029999,0
2021-08-25,130.869995,130.960007,128.919998,129.910004,129.910004,0
2021-08-26,128.889999,130.770004,128.500000,129.110001,129.110001,0
2021-08-27,129.279999,135.020004,128.820007,134.460007,134.460007,0
2021-08-30,134.860001,135.139999,131.919998,132.199997,132.199997,0
2021-08-31,132.339996,134.059998,132.000000,134.059998,134.059998,0
2021-09-01,134.669998,134.690002,132.559998,132.660004,132.660004,0
2021-09-02,132.529999,133.100006,131.619995,132.800003,132.800003,0
2021-09-03,134.789993,137.250000,134.610001,136.039993,136.039993,0
2021-09-07,134.570007,135.380005,131.910004,132.300003,132.300003,0
2021-09-08,132.039993,132.539993,130.449997,131.429993,131.429993,0
2021-09-09,131.899994,131.960007,129.550003,130.130005,130.130005,0
2021-09-10,129.940002,130.869995,128.399994,128.419998,128.419998,0
2021-09-13,128.539993,131.330002,127.809998,130.119995,130.119995,0
2021-09-14,130.740005,131.910004,129.479996,130.529999,130.529999,0
2021-09-15,129.800003,132.169998,129.800003,131.229996,131.229996,0
2021-09-16,128.669998,128.690002,123.580002,124.940002,124.940002,0
2021-09-17,124.209999,124.239998,122.540001,123.699997,123.699997,0
2021-09-20,122.160004,122.830002,120.830002,122.540001,122.540001,0
2021-09-21,123.489998,124.820000,121.959999,122.519997,122.519997,0
2021-09-22,123.349998,125.629997,122.610001,122.699997,122.699997,0
2021-09-23,122.129997,122.419998,120.330002,120.489998,120.489998,0
2021-09-24,119.570000,121.349998,119.309998,119.779999,119.779999,0
2021-09-27,119.949997,122.360001,119.389999,120.139999,120.139999,0
2021-09-28,118.769997,120.309998,117.970001,119.989998,119.989998,0
2021-09-29,119.480003,119.550003,116.720001,117.059998,117.059998,0
2021-09-30,117.980003,121.000000,117.690002,118.959999,118.959999,0
2021-10-01,119.559998,119.559998,117.279999,118.440002,118.440002,0
2021-10-04,118.449997,120.690002,118.449997,119.639999,119.639999,0
2021-10-05,118.889999,119.449997,116.669998,119.199997,119.199997,0
2021-10-06,118.620003,121.339996,117.769997,121.290001,121.290001,0
2021-10-07,121.029999,124.080002,121.000000,122.959999,122.959999,0
2021-10-08,125.680000,126.629997,123.669998,123.750000,123.750000,0
2021-10-11,124.070000,125.709999,123.129997,123.309998,123.309998,0
2021-10-12,123.739998,125.779999,122.919998,125.199997,125.199997,0
2021-10-13,126.050003,130.389999,126.050003,129.779999,129.779999,0
2021-10-14,131.820007,133.100006,131.259995,132.850006,132.850006,0
2021-10-15,130.750000,133.220001,130.039993,132.059998,132.059998,0
2021-10-18,131.270004,131.960007,130.179993,130.529999,130.529999,0
2021-10-19,133.229996,133.570007,131.199997,132.270004,132.270004,0
2021-10-20,133.119995,134.880005,132.229996,133.779999,133.779999,0
2021-10-21,133.119995,133.679993,132.050003,133.509995,133.509995,0
2021-10-22,135.470001,138.490005,133.820007,134.339996,134.339996,0
2021-10-25,135.800003,137.589996,135.220001,136.699997,136.699997,0
2021-10-26,135.729996,136.600006,135.009995,136.119995,136.119995,0
2021-10-27,135.410004,136.669998,134.789993,135.130005,135.130005,0
2021-10-28,134.830002,135.460007,133.160004,133.500000,133.500000,0
2021-10-29,131.669998,131.669998,129.520004,129.610001,129.610001,0
2021-11-01,129.550003,131.369995,128.619995,130.720001,130.720001,0
2021-11-02,129.809998,130.080002,128.669998,130.070007,130.070007,0
2021-11-03,128.360001,132.080002,127.809998,131.550003,131.550003,0
2021-11-04,132.820007,135.000000,130.320007,130.479996,130.479996,0
2021-11-05,131.179993,134.089996,130.460007,134.089996,134.089996,0
2021-11-08,135.089996,135.550003,134.039993,135.199997,135.199997,0
2021-11-09,135.350006,136.649994,133.410004,136.610001,136.610001,0
2021-11-10,138.940002,141.860001,138.190002,138.529999,138.529999,0
2021-11-11,140.470001,143.470001,140.449997,142.940002,142.940002,0
2021-11-12,141.429993,144.470001,140.889999,143.589996,143.589996,0
2021-11-15,143.460007,144.130005,142.020004,143.740005,143.740005,0
2021-11-16,143.940002,144.639999,141.270004,141.479996,141.479996,0
2021-11-17,142.320007,144.529999,141.699997,142.300003,142.300003,0
2021-11-18,141.589996,142.149994,139.550003,140.309998,140.309998,0
2021-11-19,139.460007,140.839996,137.750000,137.779999,137.779999,0
2021-11-22,135.050003,137.240005,132.809998,135.279999,135.279999,0
2021-11-23,133.429993,134.559998,131.809998,133.460007,133.460007,0
2021-11-24,132.770004,134.050003,132.210007,133.330002,133.330002,0
2021-11-26,133.559998,133.960007,128.660004,131.059998,131.059998,0
2021-11-29,130.440002,131.500000,128.779999,131.350006,131.350006,0
2021-11-30,131.860001,135.080002,129.380005,130.220001,130.220001,0
2021-12-01,131.440002,133.580002,125.910004,125.959999,125.959999,0
2021-12-02,125.879997,126.139999,123.160004,125.199997,125.199997,0
2021-12-03,125.440002,126.110001,123.370003,125.519997,125.519997,0
2021-12-06,125.440002,127.550003,124.199997,127.230003,127.230003,0
2021-12-07,127.529999,129.800003,127.449997,128.600006,128.600006,0
2021-12-08,128.289993,129.130005,127.360001,128.889999,128.889999,0
2021-12-09,126.720001,126.779999,124.699997,125.199997,125.199997,0
2021-12-10,125.860001,125.860001,123.500000,124.050003,124.050003,0
2021-12-13,124.180000,125.809998,123.519997,124.150002,124.150002,0
2021-12-14,122.589996,124.400002,122.059998,122.279999,122.279999,0
2021-12-15,121.540001,121.540001,117.260002,120.430000,120.430000,0
2021-12-16,122.900002,126.790001,122.900002,126.570000,126.570000,0
2021-12-17,127.070000,128.910004,126.339996,126.589996,126.589996,0
2021-12-20,125.730003,126.419998,124.209999,126.379997,126.379997,0
2021-12-21,127.199997,128.600006,126.260002,127.980003,127.980003,0
2021-12-22,127.940002,129.740005,126.709999,129.610001,129.610001,0
2021-12-23,129.279999,131.160004,128.490005,130.610001,130.610001,0
2021-12-27,130.160004,131.649994,129.410004,130.770004,130.770004,0
2021-12-28,130.759995,132.300003,130.139999,130.250000,130.250000,0
2021-12-29,129.229996,131.179993,128.550003,129.660004,129.660004,0
2021-12-30,129.869995,131.919998,129.869995,131.679993,131.679993,0
2021-12-31,132.339996,132.740005,131.380005,132.449997,132.449997,0
2022-01-03,130.809998,130.889999,129.520004,129.710007,129.710007,0
2022-01-04,130.289993,132.220001,129.699997,130.160004,130.160004,0
2022-01-05,131.210007,133.100006,127.540001,127.660004,127.660004,0
2022-01-06,125.480003,126.139999,123.300003,123.379997,123.379997,0
2022-01-07,123.870003,125.040001,122.529999,124.440002,124.440002,0
2022-01-10,123.910004,126.489998,122.739998,126.489998,126.489998,0
2022-01-11,126.779999,129.300003,125.809998,129.270004,129.270004,0
2022-01-12,130.130005,131.940002,129.259995,131.889999,131.889999,0
2022-01-13,131.470001,132.309998,129.949997,130.000000,130.000000,0
2022-01-14,129.759995,129.770004,127.290001,128.539993,128.539993,0
2022-01-18,127.949997,129.910004,126.730003,127.099998,127.099998,0
2022-01-19,128.729996,136.929993,128.559998,136.479996,136.479996,0
2022-01-20,137.199997,137.429993,133.820007,133.899994,133.899994,0
2022-01-21,134.500000,134.500000,129.350006,129.990005,129.990005,0
2022-01-24,128.520004,128.919998,123.989998,128.399994,128.399994,0
2022-01-25,127.510002,130.479996,126.099998,129.860001,129.860001,0
2022-01-26,128.880005,131.169998,124.769997,125.809998,125.809998,0
2022-01-27,123.820000,126.000000,121.839996,122.139999,122.139999,0
2022-01-28,120.910004,121.139999,119.010002,121.089996,121.089996,0
2022-01-31,121.989998,125.120003,121.730003,125.010002,125.010002,0
2022-02-01,126.160004,127.489998,124.650002,126.459999,126.459999,0
2022-02-02,126.680000,128.199997,125.070000,126.239998,126.239998,0
2022-02-03,125.669998,126.010002,123.209999,124.129997,124.129997,0
2022-02-04,123.480003,125.849998,123.480003,124.580002,124.580002,0
2022-02-07,125.580002,129.500000,125.139999,128.869995,128.869995,0
2022-02-08,129.050003,131.399994,128.740005,131.389999,131.389999,0
2022-02-09,131.119995,132.979996,130.910004,131.600006,131.600006,0
2022-02-10,130.759995,133.169998,127.599998,128.240005,128.240005,0
2022-02-11,128.149994,136.009995,127.959999,134.929993,134.929993,0
2022-02-14,136.169998,137.520004,135.160004,137.160004,137.160004,0
2022-02-15,135.009995,135.940002,132.330002,135.729996,135.729996,0
2022-02-16,137.020004,140.029999,137.020004,139.500000,139.500000,0
2022-02-17,141.610001,144.410004,139.990005,143.500000,143.500000,0
2022-02-18,143.000000,143.679993,140.970001,142.080002,142.080002,0
2022-02-22,143.059998,143.820007,139.210007,140.009995,140.009995,0
2022-02-23,139.759995,144.559998,139.630005,143.259995,143.259995,0
2022-02-24,146.250000,146.990005,137.789993,140.449997,140.449997,0
2022-02-25,138.910004,143.289993,138.660004,142.940002,142.940002,0
2022-02-28,144.080002,144.669998,141.589996,142.809998,142.809998,0
2022-03-01,144.119995,149.589996,144.070007,149.360001,149.360001,0
